date_added_to_playlist,album_art_url,album_art_height,album_art_width,album_uri,album_name,release_date,artist_names,artist_uris,isrc,disc_number,duration_ms,name,track_uri,track_number,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,time_signature
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273b628468bdd46a54ceb3c24de,640.0,640.0,spotify:album:4uVVbtVoJCUUiFxehLvA6j,IIII+IIII,2017-03-31,ÌFÉ,spotify:artist:7hwZLbYVax5K8GvRSmRSOF,TCACL1505461,1,341918,HOUSE OF LOVE (Ogbe Yekun),spotify:track:04d4reGU2BCkKhOlVYqIhb,5,29,0.712,0.873,11,-6.803,0.188,0.184,0.879,0.106,0.915,154.019,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273ba26498291199da60973738a,640.0,640.0,spotify:album:7tOQ0wZyrxr2fqWTO6n8M7,Jazz Impressions Of Japan,1964,The Dave Brubeck Quartet,spotify:artist:4iRZAbYvBqnxrbs6K25aJ7,USSM10016161,1,181267,Koto Song,spotify:track:7ApoQAZIblqnGXhdt3ggp8,8,36,0.472,0.0954,10,-19.348,0.0392,0.974,0.561,0.101,0.318,110.17,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27364426c220bbba61e6be3a008,640.0,640.0,spotify:album:4fYwlMk0FugI6EB3vZFyQR,Muscle Up,2015-11-17,Patrick Cowley,spotify:artist:1pggi3bfbAPkwrylE63MEO,USQY51727478,1,454682,Somebody to Love Tonight,spotify:track:5EqCBlyZ0jOU8sTqIbObCl,4,35,0.734,0.562,6,-11.348,0.0373,0.528,0.918,0.104,0.775,105.999,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273493b759daa3a3bc9b1600635,640.0,640.0,spotify:album:3A4pmO23vmg1fbFpnbcSgk,Highway,2020-07-28,St. Panther,spotify:artist:5rvubrGTRPAX7N3RZZ9wS0,US25X2002693,1,152533,Highway,spotify:track:5GhNwJqiRvHRgOSEsfNsKD,1,41,0.869,0.825,2,-5.634,0.0496,0.000138,0.351,0.108,0.562,115.252,1,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2736418213dd55274721c31a45c,640.0,640.0,spotify:album:2lmW0f7qrMR2DiwGjmidZE,Loves Voodoo!,2013-11-13,MY BABY,spotify:artist:0c103ZyWDycpfVxR0lNrjm,NLC281300084,1,293000,Out On Gin,spotify:track:7HGxtJgtyp6nCdHOIFYco0,3,38,0.695,0.447,7,-10.99,0.0319,0.59,0.00192,0.116,0.423,95.983,1,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273875da332ce05097a0b44d7e5,640.0,640.0,spotify:album:66nM5kIMaGOJ05D0YDDGjL,Die Cut,2018-03-02,"Cut Chemist, Laura Darlington","spotify:artist:4743DlrFCsAlAV4N26Kdgh, spotify:artist:67OokTsDsLUvJI6oIxCigq",GBKPL1790193,1,201693,Home Away from Home,spotify:track:1DH2y6QYBtAntMjBgQlLKl,4,33,0.701,0.617,5,-4.505,0.0315,0.0575,0.542,0.115,0.311,117.028,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27356907aad5978aeda01d1aa41,640.0,640.0,spotify:album:5myiBXMrD0VqoFvpeyfR4M,Searching,1984,Ronald Langestraat,spotify:artist:5QRwZZSW7an5dMJFKQgnge,NL1PX1900002,1,215533,In the middle of the night,spotify:track:59lUkrrGLNhlnp2NsQrRXn,2,33,0.679,0.594,5,-10.228,0.0261,0.0616,0.116,0.113,0.913,94.545,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273b7fff22f807bb7b24311e0e4,640.0,640.0,spotify:album:2mxtmcQNiEczuP1trMkKg5,Our Truth,2016-11-04,BCUC,spotify:artist:5CGnQOjeOoZW4a4FoPhUxW,FR9W11614929,1,316563,Yinde - Short Version,spotify:track:1N7v6NMPwwxR3q4gGK8ztR,4,33,0.647,0.627,7,-8.716,0.198,0.627,2.57e-06,0.112,0.681,82.776,1,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273832a0c92724d3516d6de921d,640.0,640.0,spotify:album:76yrGYfxRIv1FnVU01IhdS,Piece of Me,2019-04-19,Lady Wray,spotify:artist:1plioVQ0mcgAO7uhvWkJJy,QZ2L61800084,1,222936,Piece of Me,spotify:track:5CbcqhKsBbiOsjdkh5Hsea,1,50,0.652,0.431,3,-9.198,0.352,0.506,0.000116,0.147,0.569,85.747,1,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2738cfba013f948b90e4bc0efb8,640.0,640.0,spotify:album:4Op7as0pv5F8nGEu4oR0Cl,Love Is All I Had: A Tribute to the Queen of Jamaican Soul,2004-01-01,Phyllis Dillon,spotify:artist:5Gsu4aAUiAALoTVvQduyhh,GBAJE7100926,1,202067,Woman of the Ghetto,spotify:track:5T5Y0mfHh0UNDyeos0Zmw2,23,30,0.791,0.581,8,-9.749,0.0459,0.337,0.478,0.105,0.871,97.749,1,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27386ea698b2e953980fa6fac14,640.0,640.0,spotify:album:4FzlCyvEDrvU8pHmgCUKkn,Miniatures de auto rhythm,2018-10-01,Domenique Dumont,spotify:artist:6kNluNBHa4sh5BKIvyiDgf,FR96X1815221,1,242553,Le soleil dans le monde,spotify:track:4Ve8G6KOhjDwi1fSOOdYds,8,42,0.708,0.548,5,-11.45,0.0433,0.34,0.302,0.331,0.78,94.005,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273bb69f8d7c9595316135783e1,640.0,640.0,spotify:album:5sfg0vawAop8SLgWju5nmS,It's Only Us,2020-03-13,Monophonics,spotify:artist:6LXZac7iBIZgnNrywTkQRw,QZDMQ1903201,1,199360,Chances,spotify:track:27C3mh9ihexch83w3B7kER,1,36,0.495,0.759,8,-6.189,0.0344,0.0554,0,0.439,0.579,102.376,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2735f6ab5f77d36e0f26fca3cf7,640.0,640.0,spotify:album:1N2F5zISGWBTgC5GK4xEPo,I Don't Care Today (Angels & Demons in Lo​-​fi),2018-02-03,MonoNeon,spotify:artist:3IuEuLez19teZSN32Pf70j,uscgh1865446,1,194000,"Women, Water & Weed",spotify:track:6NdtnJPnWC2rvEAOxhhLX0,13,35,0.584,0.49,10,-8.771,0.035,0.743,0.0199,0.128,0.731,123.898,0,3
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b27353d13c60cbf8496025e414e8,640.0,640.0,spotify:album:4OYhJgrDTR74Yo4SE8Exdk,"Ethiopiques, vol. 21: Emahoy (Piano Solo)",1963,Tsegue-Maryam Guebrou,spotify:artist:1wJQvcfqhxMm2X6ErAZNrq,FR6V86300011,1,427840,The Homeless Wanderer,spotify:track:1NUdV2Lc7e2sbC14T7kG4q,1,43,0.432,0.072,0,-22.419,0.0366,0.992,0.889,0.0941,0.208,65.451,0,3
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2735eff6bfafeed4dcc5238b3e7,640.0,640.0,spotify:album:241NJNPNl5rIpawTq3FqL1,Grey Doubt,2020-05-01,"The Colours That Rise, Yazmin Lacey","spotify:artist:3DQd0TSC3qhevX7nb00xCV, spotify:artist:2datC2OML2YxykP6vnDRmg",DEG931912729,1,204006,Atmosphere,spotify:track:6GBtavjc1QZHqLVBUCnfVt,11,44,0.716,0.327,11,-14.853,0.0503,0.401,0.768,0.122,0.837,86.022,1,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273cff6ad782ffc3c0b7aa8d784,640.0,640.0,spotify:album:7luGna3XnSz51ASkz95oNY,Capacity,2017-05-26,Big Thief,spotify:artist:5QdyldG4Fl4TPiOIeMNpBZ,US2U61725502,1,238893,Shark Smile,spotify:track:1Q3l5BRzoQ0ziDVJdmrro7,2,34,0.615,0.753,6,-8.152,0.0859,0.132,0.502,0.116,0.555,131.045,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b273e09e0b05e7e2471351963eb3,640.0,640.0,spotify:album:2HjoYWRe6kNblGBLiyDeh9,Koyma Hondo,2018-01-05,Boncana Maïga,spotify:artist:2K8pBKXINnDxqS3ajPPP8Z,FR6Z71700186,1,240400,Koyma Hondo,spotify:track:0FRLyEkqXyOjXj3lygm0ig,1,33,0.692,0.737,0,-7.883,0.0479,0.2,0.217,0.312,0.962,105.66,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2733503bef9f734e730d2e22c84,640.0,640.0,spotify:album:2c7B7bFNWRMSubpagKaB7K,EGOLI,2019-07-12,"Africa Express, Sibot, Mr Jukes, Moonchild Sanelly, Damon Albarn, Blue May","spotify:artist:0FvSMtCS6UPO4dfsvFT4Vm, spotify:artist:2wNRj72waNbqPsa3RvJ6yQ, spotify:artist:1y71H4hNtnHG7LeU1Y47FO, spotify:artist:6aDX1jzNVAI9enlQzW0Pgw, spotify:artist:0O98jlCaPzvsoei6U5jfEL, spotify:artist:5BjDMxlaiYzs3qbi4wVbeL",DEG931901761,1,195213,I Can't Move,spotify:track:0zrZhTN4we9WjAvB9gAbDw,17,37,0.753,0.609,3,-8.359,0.0286,0.0277,0.0466,0.0992,0.873,100.001,0,4
2021-02-15T00:00:00Z,https://i.scdn.co/image/ab67616d0000b2736de908475396d444b724165b,640.0,640.0,spotify:album:4oOotUMoznVTdGWzdUoEuy,Sainte-Victoire,2018-04-06,Clara Luciani,spotify:artist:2oVrruuEI0Dr2I4NvLtQS0,FRUM71800049,1,214667,Eddy,spotify:track:4o7h3cDkhTqk3cUhDfju8c,4,39,0.64,0.53,4,-8.665,0.0478,0.184,0.000286,0.0786,0.357,138.192,1,4
